-0.0016517,-0.38617,-0.11685,-0.087966,-0.10646,-0.14475,1.125,-0.71877
-0.0010027,-0.44945,-0.15514,-0.099972,-0.10938,-0.14345,1.2055,-0.72397
-0.0013272,-0.50072,-0.19505,-0.11587,-0.09835,-0.14021,1.2772,-0.7204
-0.0013272,-0.54095,-0.23464,-0.13339,-0.10646,-0.13924,1.3288,-0.70904
-0.0016517,-0.57178,-0.2739,-0.15416,-0.10062,-0.13729,1.3904,-0.69249
-0.0010027,-0.59514,-0.31089,-0.17753,-0.11457,-0.13696,1.4631,-0.6727
-0.0019761,-0.61104,-0.34496,-0.20186,-0.11393,-0.13664,1.4699,-0.65128
-0.0010027,-0.6224,-0.37611,-0.22652,-0.13112,-0.13956,1.5267,-0.62694
-0.0010027,-0.62824,-0.40499,-0.25216,-0.13502,-0.14183,1.552,-0.60131
-0.0010027,-0.63051,-0.42998,-0.27747,-0.15611,-0.1467,1.6039,-0.57567
-0.0010027,-0.62922,-0.45204,-0.3018,-0.1639,-0.15157,1.5848,-0.55004
-0.0010027,-0.62467,-0.47086,-0.32679,-0.18758,-0.16,1.6464,-0.52635
-0.00067818,-0.61786,-0.48612,-0.34886,-0.19699,-0.16682,1.6523,-0.50461
-0.0010027,-0.6091,-0.49942,-0.37157,-0.2223,-0.1772,1.675,-0.47995
-0.0010027,-0.59871,-0.50915,-0.39104,-0.23204,-0.18629,1.6429,-0.45886
-0.0010027,-0.58638,-0.51629,-0.40986,-0.258,-0.19894,1.6776,-0.43939
-0.0010027,-0.5734,-0.52019,-0.42608,-0.26806,-0.2103,1.6643,-0.42089
-0.0016517,-0.55913,-0.52278,-0.44198,-0.29304,-0.22425,1.6795,-0.40499
-0.00067818,-0.5455,-0.52376,-0.45399,-0.30278,-0.23691,1.6734,-0.39007
-0.00067818,-0.52927,-0.52148,-0.46665,-0.32582,-0.25183,1.7052,-0.37871
-0.0016517,-0.5137,-0.51824,-0.47541,-0.33425,-0.26449,1.6617,-0.36735
-0.00035369,-0.4978,-0.51337,-0.48352,-0.35599,-0.28006,1.6948,-0.35924
-0.0013272,-0.48319,-0.50721,-0.48936,-0.36216,-0.29272,1.6721,-0.35178
-0.00067818,-0.46729,-0.50039,-0.4939,-0.38131,-0.30765,1.7006,-0.34626
-0.0019761,-0.45237,-0.49196,-0.49617,-0.3852,-0.31998,1.6536,-0.34204
