-0.00067818,-0.32679,-0.080503,-0.064927,-0.081476,-0.12366,1.5955,-0.50688
-0.0016517,-0.38617,-0.11555,-0.074337,-0.076933,-0.12009,1.6406,-0.53317
-0.0010027,-0.43355,-0.15222,-0.088291,-0.074013,-0.11717,1.7175,-0.54615
-0.0013272,-0.47054,-0.18856,-0.10387,-0.073364,-0.1149,1.8025,-0.55101
-0.0013272,-0.49812,-0.22393,-0.12236,-0.07596,-0.11295,1.8479,-0.54874
-0.0010027,-0.51889,-0.25767,-0.14183,-0.079529,-0.11133,1.8879,-0.54095
-0.00067818,-0.53317,-0.2885,-0.1639,-0.086993,-0.111,1.9583,-0.52992
-0.0013272,-0.5429,-0.3177,-0.18596,-0.095429,-0.1123,1.9628,-0.51402
-0.0010027,-0.54809,-0.34334,-0.20933,-0.10581,-0.11393,2.0131,-0.49747
-0.00035369,-0.54972,-0.36605,-0.23172,-0.11782,-0.11749,2.0449,-0.47865
-0.0010027,-0.54842,-0.38617,-0.25475,-0.13112,-0.12269,2.0722,-0.46048
-0.0010027,-0.54387,-0.40305,-0.2752,-0.14508,-0.12853,2.0981,-0.44069
-0.0010027,-0.53771,-0.41765,-0.29661,-0.16033,-0.13534,2.0942,-0.42316
-0.0016517,-0.5296,-0.42901,-0.31576,-0.17655,-0.14345,2.1176,-0.40499
-0.0010027,-0.52051,-0.43777,-0.33458,-0.19213,-0.15286,2.1234,-0.38747
-0.00067818,-0.50948,-0.44426,-0.35145,-0.20835,-0.16292,2.127,-0.37125
-0.00067818,-0.49812,-0.44847,-0.36573,-0.22458,-0.17396,2.15,-0.35697
-0.0010027,-0.48579,-0.45042,-0.37936,-0.23983,-0.18499,2.1419,-0.34399
-0.0013272,-0.47249,-0.45139,-0.39136,-0.25475,-0.19732,2.15,-0.33198
-0.0013272,-0.45951,-0.4501,-0.40207,-0.27,-0.20933,2.1513,-0.3203
-0.00035369,-0.4462,-0.44718,-0.41116,-0.28363,-0.22166,2.1601,-0.31122
-0.0013272,-0.43225,-0.44263,-0.41765,-0.29661,-0.23464,2.1643,-0.30343
-0.00035369,-0.41895,-0.43744,-0.42284,-0.30862,-0.24664,2.1299,-0.29726
-0.0013272,-0.40499,-0.43128,-0.42738,-0.31998,-0.25897,2.1319,-0.29175
-0.0016517,-0.39201,-0.42414,-0.42998,-0.32939,-0.27065,2.1101,-0.28818
-0.0013272,-0.37806,-0.41603,-0.43128,-0.3388,-0.28234,2.1043,-0.28558
-0.0013272,-0.36605,-0.40791,-0.43128,-0.34594,-0.29337,2.104,-0.28396
-0.0010027,-0.35372,-0.39883,-0.4303,-0.3534,-0.3044,2.1273,-0.28428
-0.0016517,-0.34237,-0.38942,-0.42868,-0.35794,-0.31381,2.079,-0.28558
-0.0013272,-0.33068,-0.38001,-0.42576,-0.36411,-0.32322,2.0994,-0.28753
-0.00067818,-0.31998,-0.37027,-0.42219,-0.36638,-0.33198,2.0926,-0.28883
-0.0016517,-0.30959,-0.36054,-0.41765,-0.36995,-0.33945,2.0657,-0.29142
-0.00035369,-0.30018,-0.35048,-0.41246,-0.3706,-0.34691,2.0696,-0.29532
-0.0016517,-0.2911,-0.34139,-0.40694,-0.37125,-0.35243,2.0511,-0.29824
-0.00035369,-0.28298,-0.33166,-0.4011,-0.37092,-0.35762,2.0303,-0.3031
-0.0013272,-0.2752,-0.32225,-0.39526,-0.3706,-0.36281,2.0585,-0.30732
-0.00035369,-0.26838,-0.31349,-0.38812,-0.36865,-0.36638,2.0436,-0.31219
-0.0019761,-0.26157,-0.3044,-0.38001,-0.36638,-0.3693,2.0303,-0.31706
-0.00035369,-0.25573,-0.29629,-0.37319,-0.36281,-0.37189,2.0475,-0.32257
-0.0013272,-0.24989,-0.28785,-0.36638,-0.35956,-0.37319,2.0287,-0.32712
-0.0016517,-0.24534,-0.27974,-0.35892,-0.35535,-0.37449,2.0472,-0.33296
-0.0016517,-0.2408,-0.27325,-0.35113,-0.35145,-0.37417,1.9966,-0.33685
-0.00035369,-0.23723,-0.26676,-0.34431,-0.34626,-0.37384,2.0241,-0.34204
-0.0013272,-0.23334,-0.26059,-0.33685,-0.34139,-0.37222,1.9949,-0.34723
0.00061978,-0.23139,-0.2541,-0.33036,-0.33555,-0.37125,2.0228,-0.35048
-0.0013272,-0.22879,-0.24924,-0.32355,-0.33068,-0.36865,2.0056,-0.35405
-0.00035369,-0.22717,-0.24372,-0.31673,-0.32484,-0.3667,2.0238,-0.35859
-0.0019761,-0.22523,-0.23918,-0.31122,-0.31965,-0.36346,1.991,-0.36086
-0.0010027,-0.22425,-0.23528,-0.30473,-0.31251,-0.36054,2.0108,-0.36411
-0.00067818,-0.22328,-0.23172,-0.29921,-0.30797,-0.35664,1.9875,-0.36703
-2.9199e-05,-0.22295,-0.22815,-0.29369,-0.30213,-0.35275,2.0011,-0.36897
-0.0013272,-0.22198,-0.22523,-0.2885,-0.29694,-0.34853,1.9855,-0.37125
-0.00067818,-0.22263,-0.2223,-0.28363,-0.29142,-0.34399,1.9878,-0.37157
-0.0016517,-0.22263,-0.22003,-0.27942,-0.2859,-0.33977,2.0261,-0.37189
-0.00067818,-0.22393,-0.21809,-0.27455,-0.27974,-0.33555,2.0141,-0.37254
