-0.0010027,-1.3006,-0.38779,-0.21484,-0.40597,-0.47443,-1.3191,-2.1715
-0.0023006,-1.5336,-0.52505,-0.25832,-0.38325,-0.4647,-0.99297,-2.2627
-0.0010027,-1.7208,-0.66913,-0.31316,-0.3693,-0.45496,-0.67627,-2.3065
-0.0019761,-1.8665,-0.81288,-0.37903,-0.36703,-0.44588,-0.38487,-2.3143
-0.0013272,-1.9797,-0.95371,-0.45399,-0.37319,-0.43874,-0.1441,-2.2932
-0.0019761,-2.0631,-1.0864,-0.53609,-0.38974,-0.43452,0.026255,-2.2494
-0.0010027,-2.1245,-1.211,-0.62337,-0.41473,-0.43452,0.20213,-2.1903
-0.0016517,-2.1654,-1.3252,-0.71326,-0.44912,-0.43906,0.37021,-2.1193
-0.00067818,-2.1887,-1.4288,-0.80412,-0.48904,-0.44847,0.52013,-2.0411
-0.0013272,-2.1978,-1.5196,-0.89627,-0.53674,-0.4621,0.64408,-1.9567
-0.0013272,-2.1952,-1.6007,-0.98615,-0.58898,-0.48027,0.7106,-1.8717
-0.0019761,-2.1813,-1.6686,-1.0738,-0.64706,-0.50429,0.8073,-1.7873
-0.0016517,-2.1602,-1.7266,-1.1565,-0.70644,-0.53252,0.8855,-1.7033
-0.0029496,-2.1306,-1.773,-1.2357,-0.77004,-0.56562,0.9345,-1.6222
-0.0013272,-2.0956,-1.8104,-1.3087,-0.83364,-0.60261,1.0039,-1.5459
-0.0026251,-2.055,-1.8376,-1.3775,-0.89854,-0.64284,1.0335,-1.4745
-0.0013272,-2.0102,-1.8561,-1.4382,-0.96312,-0.68633,1.0727,-1.408
-0.0023006,-1.9619,-1.8668,-1.4937,-1.0257,-0.73175,1.0838,-1.3473
-0.0013272,-1.9126,-1.8701,-1.5427,-1.0867,-0.7801,1.0899,-1.2928
-0.0026251,-1.86,-1.8662,-1.5852,-1.1461,-0.8291,1.099,-1.2435
-0.0010027,-1.8068,-1.8561,-1.6202,-1.201,-0.87907,1.0906,-1.2013
-0.0026251,-1.7523,-1.8409,-1.6497,-1.2555,-0.92937,1.0893,-1.1649
-0.0013272,-1.6984,-1.8207,-1.6728,-1.3032,-0.97934,1.025,-1.1348
-0.0019761,-1.6436,-1.7961,-1.6909,-1.3489,-1.029,1.0546,-1.1101
-0.0013272,-1.5907,-1.7685,-1.7026,-1.3892,-1.0773,1.0143,-1.0916
-0.0026251,-1.5371,-1.7373,-1.7094,-1.4265,-1.1244,0.97409,-1.0786
-0.0010027,-1.4865,-1.7043,-1.7104,-1.458,-1.1695,0.96663,-1.0699
-0.0023006,-1.4369,-1.6682,-1.7081,-1.4862,-1.2126,0.965,-1.0657
-0.0013272,-1.3888,-1.6319,-1.7007,-1.5092,-1.2529,0.91471,-1.0666
-0.0016517,-1.3424,-1.5939,-1.69,-1.5284,-1.2905,0.88258,-1.0702
-0.0013272,-1.2993,-1.5553,-1.6757,-1.5423,-1.3249,0.82547,-1.0777
-0.0023006,-1.2571,-1.516,-1.6588,-1.554,-1.3574,0.81606,-1.088
-0.0010027,-1.2188,-1.4771,-1.6387,-1.5612,-1.3859,0.79659,-1.1007
-0.0023006,-1.1808,-1.4382,-1.6173,-1.5644,-1.4116,0.76804,-1.1156
-0.0013272,-1.1471,-1.4005,-1.5923,-1.5634,-1.4333,0.70282,-1.1322
-0.0019761,-1.1147,-1.3626,-1.5667,-1.5615,-1.4521,0.67653,-1.1494
-0.00035369,-1.0858,-1.3259,-1.5401,-1.5534,-1.4677,0.65317,-1.1692
-0.0016517,-1.0582,-1.2909,-1.5112,-1.5453,-1.4804,0.63889,-1.189
-0.0013272,-1.0345,-1.2571,-1.4826,-1.5326,-1.4901,0.62461,-1.2094
-0.0019761,-1.0111,-1.2243,-1.4537,-1.5196,-1.4966,0.5886,-1.2298
-0.0013272,-0.99102,-1.1929,-1.4242,-1.5031,-1.4998,0.5834,-1.2503
-0.0023006,-0.97285,-1.1637,-1.3957,-1.4859,-1.5005,0.54771,-1.2701
-0.0010027,-0.9576,-1.1357,-1.3655,-1.4667,-1.4995,0.56004,-1.2902
-0.0023006,-0.943,-1.1101,-1.3376,-1.4473,-1.4956,0.53992,-1.3071
-0.0013272,-0.93196,-1.0861,-1.3087,-1.4252,-1.4894,0.53376,-1.3252
-0.0019761,-0.92158,-1.0637,-1.2818,-1.4041,-1.4817,0.49579,-1.3411
-0.0013272,-0.91379,-1.0429,-1.2545,-1.3807,-1.4716,0.52629,-1.357
-0.0023006,-0.90633,-1.0238,-1.2298,-1.358,-1.4599,0.47665,-1.3694
-0.0019761,-0.90114,-1.0059,-1.2052,-1.3343,-1.4469,0.5091,-1.382
-0.0019761,-0.89627,-0.99037,-1.1818,-1.3123,-1.4333,0.4919,-1.3924
-0.0010027,-0.894,-0.97642,-1.1591,-1.2883,-1.4174,0.50326,-1.4018
-0.0023006,-0.89108,-0.96312,-1.138,-1.2662,-1.4009,0.49969,-1.409
-0.0019761,-0.89011,-0.95241,-1.1179,-1.2425,-1.3843,0.51234,-1.4158
-0.0023006,-0.88946,-0.94202,-1.0997,-1.2214,-1.3665,0.5396,-1.4203
-0.0013272,-0.88978,-0.93359,-1.0822,-1.1993,-1.3476,0.50098,-1.4229
-0.0023006,-0.88978,-0.92547,-1.0663,-1.1792,-1.3291,0.50488,-1.4229
-0.0010027,-0.89108,-0.91898,-1.0514,-1.1588,-1.3106,0.54511,-1.4229
-0.0019761,-0.89108,-0.91347,-1.0368,-1.1406,-1.2915,0.54252,-1.4206
-0.0010027,-0.89432,-0.9086,-1.0244,-1.1208,-1.273,0.55809,-1.4177
-0.0026251,-0.89497,-0.90471,-1.0131,-1.1043,-1.2545,0.57042,-1.4135
-0.0013272,-0.89789,-0.90114,-1.0021,-1.0867,-1.2367,0.58925,-1.4077
-0.0026251,-0.89887,-0.89887,-0.99297,-1.0718,-1.2182,0.59314,-1.4005
-0.0010027,-0.90114,-0.89692,-0.98453,-1.0559,-1.201,0.65285,-1.395
-0.0023006,-0.90211,-0.89497,-0.97674,-1.0426,-1.1841,0.67718,-1.3853
-0.0013272,-0.90406,-0.89432,-0.96928,-1.0287,-1.1672,0.67686,-1.3772
-0.0019761,-0.90471,-0.89335,-0.96344,-1.0173,-1.151,0.69276,-1.3665
-0.0010027,-0.90633,-0.8927,-0.9576,-1.005,-1.1354,0.66939,-1.3557
-0.0023006,-0.90601,-0.89173,-0.95306,-0.99556,-1.1215,0.74597,-1.3441
-0.00067818,-0.90698,-0.8914,-0.94754,-0.98453,-1.1062,0.70541,-1.3321
-0.0019761,-0.90633,-0.89108,-0.94462,-0.97674,-1.0929,0.73494,-1.3194
-0.0010027,-0.90601,-0.89043,-0.94073,-0.96701,-1.0796,0.7304,-1.3071
-0.0019761,-0.90471,-0.88978,-0.93781,-0.96149,-1.0683,0.76836,-1.2938
-0.00067818,-0.90503,-0.88946,-0.93521,-0.95273,-1.0559,0.79595,-1.2808
-0.0019761,-0.90114,-0.88848,-0.93196,-0.94689,-1.0452,0.77453,-1.2672
-0.0013272,-0.90049,-0.88751,-0.92937,-0.94008,-1.0348,0.79822,-1.2545
-0.0026251,-0.89692,-0.88621,-0.92872,-0.93521,-1.0254,0.82839,-1.2422
-0.0016517,-0.89465,-0.88524,-0.92547,-0.92937,-1.0163,0.85533,-1.2295
-0.0023006,-0.89075,-0.88329,-0.92353,-0.92645,-1.0072,0.85598,-1.2169
-0.0010027,-0.88751,-0.88167,-0.92093,-0.92028,-0.99946,0.84851,-1.2055
-0.0026251,-0.88329,-0.88005,-0.91963,-0.91736,-0.992,0.87025,-1.1925
-0.0010027,-0.87972,-0.87713,-0.91704,-0.91185,-0.98486,0.88745,-1.1808
-0.0023006,-0.87485,-0.87453,-0.91477,-0.91022,-0.97837,0.89037,-1.1692
-0.0016517,-0.86999,-0.87193,-0.9125,-0.90503,-0.9722,0.87577,-1.1578
-0.0023006,-0.86415,-0.86836,-0.91055,-0.90276,-0.96701,0.92444,-1.1468
-0.0013272,-0.8596,-0.8648,-0.90763,-0.89854,-0.96084,0.91503,-1.1357
-0.0023006,-0.85279,-0.86123,-0.90568,-0.89724,-0.95533,0.9014,-1.1237
-0.0010027,-0.84825,-0.85701,-0.90244,-0.89238,-0.95046,0.94067,-1.114
-0.0026251,-0.84176,-0.85279,-0.89952,-0.89043,-0.94657,0.97247,-1.1043
-0.0010027,-0.83656,-0.84857,-0.89562,-0.88621,-0.94105,0.91633,-1.0945
-0.0026251,-0.8291,-0.8437,-0.89367,-0.88426,-0.93748,0.97149,-1.0845
-0.0013272,-0.82358,-0.83916,-0.88881,-0.88005,-0.93261,0.95592,-1.0751
-0.0019761,-0.81677,-0.83397,-0.88556,-0.87777,-0.92872,0.94197,-1.066
-0.0010027,-0.81125,-0.82878,-0.88167,-0.87356,-0.92483,0.97669,-1.0585
-0.0023006,-0.80412,-0.82358,-0.8781,-0.87096,-0.92126,0.98123,-1.0504
-0.0010027,-0.79827,-0.81807,-0.87356,-0.86674,-0.91704,0.97506,-1.0423
-0.0019761,-0.79114,-0.81255,-0.86934,-0.86415,-0.91347,0.97474,-1.0345
-0.0016517,-0.78562,-0.80704,-0.8648,-0.85895,-0.91022,1.0221,-1.028
-0.0019761,-0.77881,-0.80087,-0.86025,-0.85636,-0.90568,0.99421,-1.0212
-0.0013272,-0.77394,-0.79568,-0.85506,-0.85149,-0.90244,1.0185,-1.0154
-0.0023006,-0.76647,-0.78951,-0.85117,-0.8489,-0.89822,1.0159,-1.0089
-0.0010027,-0.76128,-0.78432,-0.845,-0.84273,-0.89432,1.0341,-1.0034
-0.0019761,-0.75414,-0.77783,-0.84013,-0.84046,-0.89043,1.0247,-0.99784
-0.0013272,-0.74895,-0.77232,-0.83494,-0.83429,-0.88621,1.0215,-0.99232
-0.0023006,-0.74279,-0.76615,-0.83007,-0.83105,-0.88232,1.0445,-0.98615
-0.0010027,-0.7376,-0.76063,-0.82391,-0.82488,-0.8781,1.0176,-0.98096
-0.0023006,-0.73111,-0.75447,-0.81904,-0.82196,-0.87388,1.0598,-0.97642
-0.0013272,-0.72656,-0.74863,-0.81255,-0.81547,-0.86901,1.0296,-0.9709
-0.0019761,-0.7204,-0.74279,-0.80801,-0.8119,-0.8648,1.0818,-0.96668
-0.00067818,-0.71553,-0.73727,-0.80152,-0.80541,-0.86058,1.0783,-0.96149
-0.0023006,-0.70936,-0.73175,-0.79665,-0.80152,-0.85571,1.0296,-0.95663
-0.0019761,-0.70482,-0.72591,-0.79081,-0.79535,-0.85117,1.0825,-0.95208
