0.00029529,-1.4125,0.23068,4.7343,-1.2934,-1.2756,-1.3632,-2.7744,3.3377
-0.00067818,-1.5024,1.4667,5.454,-1.2282,-1.2844,-0.99394,-2.7757,3.1907
-2.9199e-05,-1.5631,1.7431,5.4638,-1.2552,-1.2993,-0.74052,-2.7637,3.0619
-0.00067818,-1.603,1.651,5.4628,-1.2649,-1.3071,-0.58022,-2.7115,2.9496
