0.0012688,-0.3362,-0.27714,0.72358,-0.17915,-0.15124,-0.071093,1.8963,0.73721
0.0025667,-0.34139,-0.28234,0.71742,-0.18661,-0.1587,-0.079205,1.8875,0.7424
-0.0016517,-0.34464,-0.28785,0.71093,-0.1931,-0.16584,-0.087317,1.8788,0.74922
-0.0016517,-0.35145,-0.29369,0.70509,-0.20024,-0.17331,-0.09478,1.8703,0.75603
-0.0035986,-0.3547,-0.29856,0.69892,-0.20608,-0.18012,-0.10322,1.8619,0.76155
-0.00067818,-0.36021,-0.30408,0.69373,-0.21289,-0.18726,-0.11003,1.8538,0.76869
-0.0016517,-0.36346,-0.30862,0.68789,-0.21971,-0.19472,-0.11814,1.8453,0.77453
-0.0026251,-0.36865,-0.31414,0.68302,-0.22555,-0.20154,-0.12496,1.8372,0.78102
-0.0013272,-0.37254,-0.31835,0.67686,-0.23139,-0.20835,-0.13275,1.8291,0.78686
0.00061978,-0.37774,-0.32322,0.67199,-0.23788,-0.21517,-0.13988,1.8213,0.79335
-0.0039231,-0.38098,-0.32809,0.66615,-0.24372,-0.22166,-0.14767,1.8135,0.79854
-0.0023006,-0.38617,-0.33263,0.66128,-0.24956,-0.22782,-0.15416,1.8054,0.80438
-0.0023006,-0.38909,-0.33717,0.65544,-0.25508,-0.23496,-0.16163,1.798,0.8099
-0.00035369,-0.39461,-0.34204,0.65057,-0.26157,-0.24145,-0.16844,1.7912,0.81509
-0.0023006,-0.39688,-0.34626,0.64636,-0.26644,-0.24697,-0.1759,1.7827,0.82061
0.0015933,-0.40207,-0.35048,0.64149,-0.2726,-0.25378,-0.18239,1.7756,0.82612
-0.0026251,-0.40532,-0.35502,0.63597,-0.27714,-0.25962,-0.18921,1.7678,0.83164
0.0012688,-0.41051,-0.35924,0.63175,-0.28363,-0.26579,-0.1957,1.7603,0.83748
-0.0032741,-0.41311,-0.36346,0.62624,-0.28818,-0.27098,-0.20251,1.7532,0.84267
-0.00067818,-0.41797,-0.36768,0.62169,-0.29402,-0.27747,-0.20868,1.7457,0.84689
0.0041892,-0.42089,-0.37222,0.61618,-0.29921,-0.28298,-0.21517,1.7386,0.85241
0.00029529,-0.42544,-0.37644,0.61228,-0.30408,-0.28883,-0.22166,1.7324,0.8576
0.0012688,-0.42803,-0.37968,0.60807,-0.30862,-0.29402,-0.2275,1.7246,0.86279
-0.0013272,-0.43257,-0.38423,0.60385,-0.31414,-0.29953,-0.23366,1.7181,0.86766
-0.0016517,-0.43517,-0.38779,0.59866,-0.31835,-0.30537,-0.2395,1.711,0.87253
-0.0016517,-0.43939,-0.39201,0.59541,-0.32355,-0.31057,-0.24567,1.7048,0.87804
-0.0010027,-0.44231,-0.39558,0.59054,-0.32776,-0.31543,-0.25151,1.6987,0.87869
0.00094427,-0.44588,-0.39948,0.5873,-0.33296,-0.32063,-0.25703,1.6906,0.88421
0.00029529,-0.4475,-0.40305,0.58211,-0.33685,-0.32549,-0.26287,1.685,0.8894
-0.0023006,-0.45399,-0.40726,0.57886,-0.34237,-0.33068,-0.26838,1.6786,0.89427
-0.0019761,-0.45496,-0.41051,0.57529,-0.34561,-0.33555,-0.27357,1.6724,0.89913
-0.00067818,-0.45951,-0.41408,0.57107,-0.3508,-0.34042,-0.27909,1.6666,0.90433
-0.0026251,-0.46145,-0.41797,0.56686,-0.35437,-0.34561,-0.28461,1.6604,0.90919
-0.00035369,-0.46567,-0.42057,0.56361,-0.35924,-0.34983,-0.28947,1.6555,0.91406
-0.0035986,-0.46827,-0.42479,0.55874,-0.36313,-0.35502,-0.29564,1.65,0.91828
-0.0013272,-0.47249,-0.42771,0.5555,-0.36768,-0.35989,-0.30018,1.6429,0.92282
-0.00067818,-0.47411,-0.43095,0.55128,-0.37125,-0.36411,-0.30505,1.6377,0.92801
0.0022422,-0.478,-0.43452,0.54771,-0.37579,-0.36865,-0.31024,1.6318,0.93223
-2.9199e-05,-0.48027,-0.43809,0.54349,-0.37936,-0.37287,-0.31478,1.6266,0.93645
-0.0023006,-0.48514,-0.44101,0.54122,-0.3839,-0.37709,-0.31998,1.6224,0.94067
0.00029529,-0.48676,-0.44458,0.537,-0.38715,-0.38131,-0.32484,1.6153,0.94456
-0.0029496,-0.49131,-0.44815,0.53408,-0.39169,-0.38552,-0.32939,1.612,0.9491
-0.0035986,-0.49261,-0.45042,0.53019,-0.39493,-0.39007,-0.33393,1.6062,0.953
-0.0016517,-0.49682,-0.45432,0.52727,-0.39915,-0.39396,-0.33847,1.601,0.95689
-0.0032741,-0.49877,-0.45724,0.52305,-0.40207,-0.39785,-0.34334,1.5958,0.96079
0.00029529,-0.50234,-0.46016,0.5198,-0.40662,-0.4024,-0.34723,1.5913,0.96468
-0.00067818,-0.50461,-0.4634,0.51656,-0.40954,-0.40629,-0.35243,1.5861,0.96857
-0.0035986,-0.50818,-0.46632,0.51429,-0.41375,-0.41018,-0.35599,1.5815,0.97182
-0.0074925,-0.5098,-0.46924,0.51072,-0.41667,-0.41375,-0.36054,1.575,0.97539
-0.0055455,-0.51305,-0.47216,0.5078,-0.42057,-0.41765,-0.36476,1.5712,0.97863
0.0035402,-0.51467,-0.47508,0.5039,-0.42381,-0.42154,-0.36865,1.5663,0.98188
-0.0013272,-0.51856,-0.478,0.50163,-0.42771,-0.42511,-0.37319,1.5621,0.98577
0.00061978,-0.527,-0.4819,0.49579,-0.43128,-0.42901,-0.37838,1.5559,1.162
1.9962,-0.53901,-0.48741,0.4932,-0.43485,-0.43355,-0.38228,1.5517,1.1483
2.0001,-0.54647,-0.49261,0.48865,-0.43842,-0.43647,-0.38585,1.5465,1.1363
2.0008,-0.55426,-0.49747,0.48443,-0.44231,-0.44036,-0.38974,1.5429,1.1266
1.9966,-0.5588,-0.50266,0.48119,-0.44523,-0.44393,-0.39396,1.5384,1.1188
2.0005,-0.56432,-0.50786,0.4773,-0.44945,-0.4475,-0.39753,1.5345,1.112
1.9959,-0.56497,-0.5124,0.47275,-0.45302,-0.45107,-0.40175,1.5309,1.1068
2.0001,-0.56789,-0.51629,0.46983,-0.45659,-0.45496,-0.40499,1.527,1.1032
1.9943,-0.56854,-0.52051,0.46497,-0.46016,-0.45821,-0.40856,1.5228,1.099
1.9992,-0.57081,-0.52408,0.4614,-0.46405,-0.4621,-0.41278,1.5189,1.0971
1.9985,-0.57016,-0.52733,0.45718,-0.46762,-0.46567,-0.41667,1.515,1.0955
2.0037,-0.57178,-0.53057,0.45393,-0.47184,-0.46957,-0.42024,1.5105,1.0935
1.9992,-0.57113,-0.53252,0.44939,-0.47508,-0.47281,-0.42414,1.5059,1.0929
1.9992,-0.57178,-0.53511,0.44679,-0.4793,-0.47735,-0.42771,1.503,1.0916
1.9998,-0.57146,-0.53738,0.44258,-0.48255,-0.4806,-0.43128,1.4988,1.0932
2.0043,-0.57211,-0.53933,0.4403,-0.48709,-0.48449,-0.43485,1.4952,1.0919
1.9897,-0.57178,-0.54063,0.43706,-0.48968,-0.48806,-0.43906,1.4913,1.0938
1.9975,-0.57275,-0.54225,0.43446,-0.4939,-0.49163,-0.44231,1.4871,1.0942
2.0031,-0.57243,-0.54355,0.43154,-0.49682,-0.4952,-0.44653,1.4832,1.0961
1.9988,-0.5734,-0.54452,0.4296,-0.50039,-0.49909,-0.44977,1.4796,1.0974
1.9995,-0.5734,-0.54582,0.427,-0.50299,-0.50234,-0.45334,1.4751,1.1019
2.0005,-0.5747,-0.54712,0.42538,-0.50623,-0.50591,-0.45724,1.4728,1.1032
1.9995,-0.57405,-0.54777,0.42213,-0.50883,-0.50915,-0.46081,1.4689,1.1036
2.0001,-0.57567,-0.54907,0.42051,-0.51175,-0.5124,-0.46437,1.4647,1.1049
1.9975,-0.57567,-0.54972,0.41889,-0.51402,-0.51564,-0.46794,1.4612,1.1071
2.0043,-0.5773,-0.55069,0.41759,-0.51694,-0.51921,-0.47151,1.4573,1.1088
1.9985,-0.57795,-0.55166,0.41532,-0.51921,-0.52181,-0.47476,1.4534,1.111
1.9995,-0.57924,-0.55264,0.41499,-0.52148,-0.52473,-0.478,1.4498,1.1123
1.9979,-0.57957,-0.55361,0.41305,-0.52343,-0.52733,-0.48157,1.4459,1.1146
1.9985,-0.58184,-0.55458,0.4124,-0.52603,-0.53025,-0.48449,1.4427,1.1162
1.9979,-0.57989,-0.55523,0.41078,-0.52733,-0.53284,-0.48806,1.4388,1.1191
2.0011,-0.58314,-0.55621,0.4098,-0.5296,-0.53544,-0.49098,1.4358,1.1214
1.9949,-0.58346,-0.55685,0.40818,-0.53154,-0.53771,-0.4939,1.4323,1.123
2.0005,-0.58573,-0.55783,0.40721,-0.53284,-0.54031,-0.49682,1.4297,1.1292
1.9975,-0.58671,-0.55913,0.40688,-0.53446,-0.54258,-0.49942,1.4277,1.135
1.9988,-0.58865,-0.56075,0.40493,-0.53609,-0.54485,-0.50202,1.4229,1.1367
1.9995,-0.58963,-0.56172,0.40331,-0.53706,-0.54679,-0.50494,1.4206,1.1383
1.9998,-0.5919,-0.56302,0.40266,-0.53901,-0.54907,-0.50721,1.4173,1.1399
1.9992,-0.59287,-0.56399,0.40137,-0.54031,-0.55101,-0.5098,1.4138,1.1409
1.9992,-0.59514,-0.56529,0.40007,-0.54225,-0.55231,-0.5124,1.4112,1.1422
1.9998,-0.59579,-0.56659,0.3978,-0.54258,-0.55426,-0.51499,1.4083,1.1435
1.9985,-0.59806,-0.56821,0.39715,-0.54517,-0.55621,-0.51694,1.4044,1.1457
1.9992,-0.59839,-0.56951,0.39552,-0.54615,-0.5575,-0.51954,1.4021,1.1474
1.9975,-0.60034,-0.57081,0.39455,-0.54777,-0.55913,-0.52148,1.3998,1.1493
2.0005,-0.60066,-0.57211,0.39358,-0.54842,-0.56107,-0.52311,1.3972,1.1503
1.9998,-0.60293,-0.5734,0.39195,-0.55036,-0.56302,-0.52538,1.3946,1.1522
2.0043,-0.60391,-0.57503,0.39066,-0.55134,-0.56432,-0.527,1.3924,1.1539
2.0021,-0.60553,-0.576,0.39033,-0.55328,-0.56594,-0.52895,1.3898,1.1561
1.9995,-0.60585,-0.5773,0.38871,-0.55426,-0.56691,-0.53089,1.3872,1.1574
2.0001,-0.60715,-0.57892,0.38741,-0.55588,-0.56854,-0.53252,1.3852,1.1597
1.9985,-0.60812,-0.57989,0.38611,-0.55653,-0.57016,-0.53446,1.3836,1.161
1.9992,-0.60975,-0.58119,0.38449,-0.55815,-0.57146,-0.53641,1.381,1.1626
1.9982,-0.61072,-0.58216,0.38319,-0.55913,-0.57275,-0.53803,1.3787,1.1633
1.9995,-0.61234,-0.58346,0.38352,-0.56075,-0.5747,-0.53966,1.3765,1.1646
1.9992,-0.61267,-0.58476,0.38157,-0.5614,-0.57567,-0.5416,1.3739,1.1646
1.9988,-0.61494,-0.58638,0.38027,-0.56302,-0.5773,-0.5429,1.3722,1.1659
1.9995,-0.61396,-0.58671,0.37865,-0.56399,-0.57859,-0.54452,1.3703,1.1681
1.9998,-0.61591,-0.58833,0.378,-0.56626,-0.58022,-0.54615,1.368,1.1704
1.9956,-0.61624,-0.5893,0.37605,-0.56724,-0.58119,-0.54744,1.3664,1.1717
2.0043,-0.61753,-0.5906,0.37476,-0.56854,-0.58249,-0.54907,1.3638,1.1737
1.9966,-0.61883,-0.59157,0.37346,-0.56918,-0.58379,-0.55069,1.3638,1.1756
2.0008,-0.61981,-0.59255,0.37216,-0.57113,-0.58508,-0.55166,1.3612,1.1766
1.9943,-0.62078,-0.59352,0.37119,-0.57178,-0.58638,-0.55393,1.3599,1.1785
1.9998,-0.62208,-0.59482,0.36989,-0.57308,-0.58768,-0.55523,1.3583,1.1798
1.9995,-0.6224,-0.59579,0.36859,-0.57405,-0.58865,-0.55621,1.3567,1.1814
1.9975,-0.62435,-0.59709,0.36794,-0.57535,-0.59028,-0.55783,1.3554,1.1824
1.9998,-0.625,-0.59774,0.36632,-0.57665,-0.59125,-0.5588,1.3534,1.1837
1.9998,-0.62662,-0.59904,0.36567,-0.57795,-0.59255,-0.56042,1.3508,1.185
1.9992,-0.62662,-0.59969,0.3647,-0.57859,-0.59385,-0.56172,1.3505,1.1857
1.9972,-0.62824,-0.60098,0.36372,-0.58022,-0.59514,-0.56269,1.3486,1.1863
1.9969,-0.62889,-0.60163,0.3621,-0.58119,-0.59612,-0.56432,1.3473,1.1873
1.9979,-0.62986,-0.60293,0.36178,-0.58314,-0.59742,-0.56562,1.3456,1.1883
2.0037,-0.63019,-0.60391,0.36015,-0.58346,-0.59839,-0.56691,1.344,1.1892
2.0018,-0.63149,-0.6052,0.35951,-0.58444,-0.60001,-0.56789,1.343,1.1909
1.9985,-0.63214,-0.60553,0.35788,-0.58573,-0.60131,-0.56951,1.3417,1.1918
1.9982,-0.63278,-0.60715,0.35853,-0.58703,-0.60228,-0.57048,1.3395,1.1941
1.9988,-0.63278,-0.60747,0.35691,-0.58801,-0.60358,-0.57146,1.3388,1.1947
2.0005,-0.63473,-0.60877,0.35594,-0.5893,-0.60423,-0.57275,1.3372,1.1967
1.9998,-0.63538,-0.6091,0.35431,-0.58995,-0.60585,-0.57438,1.3362,1.197
2.0005,-0.63668,-0.61039,0.35399,-0.59157,-0.60683,-0.57535,1.3352,1.1973
2.0001,-0.63668,-0.61137,0.35237,-0.59157,-0.6078,-0.57632,1.334,1.199
2.0027,-0.6383,-0.61202,0.35172,-0.59352,-0.60942,-0.57795,1.333,1.1999
1.9982,-0.63992,-0.61267,0.35074,-0.59417,-0.61007,-0.57892,1.3314,1.2012
2.0005,-0.63927,-0.61364,0.34912,-0.59579,-0.61104,-0.58022,1.3301,1.2016
1.9972,-0.64025,-0.61429,0.34847,-0.59612,-0.61202,-0.58152,1.3291,1.2058
2.004,-0.64187,-0.61559,0.3475,-0.59742,-0.61332,-0.58281,1.3281,1.2084
2.0005,-0.64155,-0.61624,0.34685,-0.59774,-0.61461,-0.58379,1.3268,1.209
1.9969,-0.64317,-0.61721,0.3462,-0.59904,-0.61526,-0.58444,1.3242,1.208
