0
0.014028
0.028056
0.042084
0.056112
0.07014
0.084168
0.098196
0.11222
0.12625
0.14028
0.15431
0.16834
0.18236
0.19639
0.21042
0.22445
0.23848
0.25251
0.26653
0.28056
0.29459
0.30862
0.32265
0.33667
0.3507
0.36473
0.37876
0.39279
0.40681
0.42084
0.43487
0.4489
0.46293
0.47695
0.49098
0.50501
0.51904
0.53307
0.54709
0.56112
0.57515
0.58918
0.60321
0.61723
0.63126
0.64529
0.65932
0.67335
0.68737
0.7014
0.71543
0.72946
0.74349
0.75752
0.77154
0.78557
0.7996
0.81363
0.82766
0.84168
0.85571
0.86974
0.88377
0.8978
0.91182
0.92585
0.93988
0.95391
0.96794
0.98196
0.99599
1.01
1.024
1.0381
1.0521
1.0661
1.0802
1.0942
1.1082
1.1222
1.1363
1.1503
1.1643
1.1784
1.1924
1.2064
1.2204
1.2345
1.2485
1.2625
1.2766
1.2906
1.3046
1.3186
1.3327
1.3467
1.3607
1.3747
1.3888
1.4028
1.4168
1.4309
1.4449
1.4589
1.4729
1.487
1.501
1.515
1.5291
1.5431
1.5571
1.5711
1.5852
1.5992
1.6132
1.6273
1.6413
1.6553
1.6693
1.6834
1.6974
1.7114
1.7255
1.7395
1.7535
1.7675
1.7816
1.7956
1.8096
1.8236
1.8377
1.8517
1.8657
1.8798
1.8938
1.9078
1.9218
1.9359
1.9499
1.9639
1.978
1.992
2.006
2.02
2.0341
2.0481
2.0621
2.0762
2.0902
2.1042
2.1182
2.1323
2.1463
2.1603
2.1743
2.1884
2.2024
2.2164
2.2305
2.2445
2.2585
2.2725
2.2866
2.3006
2.3146
2.3287
2.3427
2.3567
2.3707
2.3848
2.3988
2.4128
2.4269
2.4409
2.4549
2.4689
2.483
2.497
2.511
2.5251
2.5391
2.5531
2.5671
2.5812
2.5952
2.6092
2.6232
2.6373
2.6513
2.6653
2.6794
2.6934
2.7074
2.7214
2.7355
2.7495
2.7635
2.7776
2.7916
2.8056
2.8196
2.8337
2.8477
2.8617
2.8758
2.8898
2.9038
2.9178
2.9319
2.9459
2.9599
2.9739
2.988
3.002
3.016
3.0301
3.0441
3.0581
3.0721
3.0862
3.1002
3.1142
3.1283
3.1423
3.1563
3.1703
3.1844
3.1984
3.2124
3.2265
3.2405
3.2545
3.2685
3.2826
3.2966
3.3106
3.3246
3.3387
3.3527
3.3667
3.3808
3.3948
3.4088
3.4228
3.4369
3.4509
3.4649
3.479
3.493
3.507
3.521
3.5351
3.5491
3.5631
3.5772
3.5912
3.6052
3.6192
3.6333
3.6473
3.6613
3.6754
3.6894
3.7034
3.7174
3.7315
3.7455
3.7595
3.7735
3.7876
3.8016
3.8156
3.8297
3.8437
3.8577
3.8717
3.8858
3.8998
3.9138
3.9279
3.9419
3.9559
3.9699
3.984
3.998
4.012
4.0261
4.0401
4.0541
4.0681
4.0822
4.0962
4.1102
4.1242
4.1383
4.1523
4.1663
4.1804
4.1944
4.2084
4.2224
4.2365
4.2505
4.2645
4.2786
4.2926
4.3066
4.3206
4.3347
4.3487
4.3627
4.3768
4.3908
4.4048
4.4188
4.4329
4.4469
4.4609
4.4749
4.489
4.503
4.517
4.5311
4.5451
4.5591
4.5731
4.5872
4.6012
4.6152
4.6293
4.6433
4.6573
4.6713
4.6854
4.6994
4.7134
4.7275
4.7415
4.7555
4.7695
4.7836
4.7976
4.8116
4.8257
4.8397
4.8537
4.8677
4.8818
4.8958
4.9098
4.9238
4.9379
4.9519
4.9659
4.98
4.994
5.008
5.022
5.0361
5.0501
5.0641
5.0782
5.0922
5.1062
5.1202
5.1343
5.1483
5.1623
5.1764
5.1904
5.2044
5.2184
5.2325
5.2465
5.2605
5.2745
5.2886
5.3026
5.3166
5.3307
5.3447
5.3587
5.3727
5.3868
5.4008
5.4148
5.4289
5.4429
5.4569
5.4709
5.485
5.499
5.513
5.5271
5.5411
5.5551
5.5691
5.5832
5.5972
5.6112
5.6253
5.6393
5.6533
5.6673
5.6814
5.6954
5.7094
5.7234
5.7375
5.7515
5.7655
5.7796
5.7936
5.8076
5.8216
5.8357
5.8497
5.8637
5.8778
5.8918
5.9058
5.9198
5.9339
5.9479
5.9619
5.976
5.99
6.004
6.018
6.0321
6.0461
6.0601
6.0741
6.0882
6.1022
6.1162
6.1303
6.1443
6.1583
6.1723
6.1864
6.2004
6.2144
6.2285
6.2425
6.2565
6.2705
6.2846
6.2986
6.3126
6.3267
6.3407
6.3547
6.3687
6.3828
6.3968
6.4108
6.4248
6.4389
6.4529
6.4669
6.481
6.495
6.509
6.523
6.5371
6.5511
6.5651
6.5792
6.5932
6.6072
6.6212
6.6353
6.6493
6.6633
6.6774
6.6914
6.7054
6.7194
6.7335
6.7475
6.7615
6.7756
6.7896
6.8036
6.8176
6.8317
6.8457
6.8597
6.8737
6.8878
6.9018
6.9158
6.9299
6.9439
6.9579
6.9719
6.986
7
