-0.0013272,-1.1662,-0.35048,-0.21127,-0.36735,-0.42933,-0.50883,-2.2569
-0.0023006,-1.3908,-0.47541,-0.24891,-0.35015,-0.42154,-0.27487,-2.2517
-0.0016517,-1.5715,-0.60683,-0.29694,-0.33717,-0.41278,-0.042537,-2.2221
-0.0026251,-1.7133,-0.73954,-0.35599,-0.3375,-0.40564,0.14826,-2.1731
-0.0013272,-1.824,-0.86966,-0.42381,-0.34237,-0.40013,0.32024,-2.1108
-0.0029496,-1.9067,-0.99394,-0.49877,-0.35989,-0.39753,0.47827,-2.0356
-0.0013272,-1.9671,-1.1104,-0.5773,-0.38131,-0.39818,0.59606,-1.9551
-0.0023006,-2.006,-1.2175,-0.66004,-0.41473,-0.40305,0.75214,-1.8707
-0.00067818,-2.031,-1.3145,-0.74408,-0.45042,-0.41181,0.81606,-1.7838
-0.0023006,-2.0382,-1.4005,-0.82813,-0.49617,-0.42511,0.904,-1.6984
-0.0016517,-2.0352,-1.4755,-0.91055,-0.54258,-0.44231,0.95332,-1.6127
-0.0026251,-2.021,-1.5404,-0.99232,-0.59677,-0.46502,1.0351,-1.5316
-0.0013272,-1.9992,-1.5936,-1.0692,-0.65063,-0.49098,1.0675,-1.4528
-0.0019761,-1.9684,-1.6371,-1.1419,-0.71066,-0.52213,1.1493,-1.3798
-0.0013272,-1.934,-1.6708,-1.2091,-0.76777,-0.55556,1.1597,-1.3119
-0.0019761,-1.8915,-1.6955,-1.2727,-0.8291,-0.59352,1.199,-1.249
-0.00067818,-1.8493,-1.712,-1.3288,-0.88654,-0.63311,1.1876,-1.1912
-0.0016517,-1.8006,-1.7198,-1.3807,-0.94657,-0.67594,1.1899,-1.1406
-0.0010027,-1.752,-1.7211,-1.4242,-1.0017,-0.7204,1.2382,-1.0958
-0.0023006,-1.7,-1.7163,-1.4638,-1.0575,-0.76583,1.2042,-1.0553
-0.00067818,-1.6484,-1.7055,-1.4946,-1.1069,-0.81223,1.2038,-1.0212
-0.0023006,-1.5952,-1.6893,-1.5216,-1.1578,-0.85895,1.2149,-0.99329
-0.00035369,-1.5433,-1.6686,-1.542,-1.2,-0.90438,1.1603,-0.97123
-0.0023006,-1.4904,-1.6442,-1.5573,-1.2428,-0.95046,1.1367,-0.95403
-0.0016517,-1.4398,-1.6166,-1.566,-1.2782,-0.99459,1.1039,-0.94137
-0.0023006,-1.3885,-1.5861,-1.5712,-1.3132,-1.0377,1.0649,-0.93391
-0.0013272,-1.3408,-1.5534,-1.5712,-1.3411,-1.079,1.0406,-0.93002
-0.0019761,-1.2928,-1.519,-1.568,-1.3671,-1.1185,1.0536,-0.93294
-0.0010027,-1.2487,-1.4829,-1.5592,-1.3859,-1.1549,0.97896,-0.93651
-0.0023006,-1.2065,-1.4466,-1.5482,-1.4041,-1.1893,0.95105,-0.94365
-0.0010027,-1.164,-1.409,-1.5332,-1.4151,-1.2208,0.93677,-0.95338
