-0.0010027,-1.7542,-0.5575,-0.30992,-0.56497,-0.64836,-2.6414,-3.119
-0.0019761,-2.0748,-0.74052,-0.368,-0.5416,-0.63603,-2.1848,-3.2397
-0.0013272,-2.3321,-0.93261,-0.44231,-0.51824,-0.62208,-1.7591,-3.2965
-0.0016517,-2.5336,-1.1254,-0.53122,-0.52181,-0.61169,-1.3609,-3.302
-0.0013272,-2.691,-1.3149,-0.63246,-0.52473,-0.60228,-1.0215,-3.268
-0.0019761,-2.8098,-1.495,-0.74311,-0.55393,-0.59806,-0.76096,-3.2031
-0.0010027,-2.8971,-1.6643,-0.86025,-0.58281,-0.59806,-0.48579,-3.1187
-0.0019761,-2.9555,-1.8201,-0.98226,-0.63473,-0.60553,-0.2739,-3.0145
-0.00035369,-2.9925,-1.9612,-1.1065,-0.6847,-0.61786,-0.056166,-2.901
-0.0016517,-3.0077,-2.0868,-1.2315,-0.75512,-0.63765,0.074279,-2.7812
-0.0010027,-3.0081,-2.1972,-1.3528,-0.82099,-0.66296,0.27384,-2.6589
-0.0026251,-2.9925,-2.2922,-1.4719,-0.90438,-0.69671,0.35918,-2.5359
-0.0013272,-2.9662,-2.3724,-1.5852,-0.98096,-0.735,0.46497,-2.4155
-0.0026251,-2.9279,-2.4379,-1.6929,-1.0728,-0.78043,0.53862,-2.2994
-0.0010027,-2.8828,-2.4898,-1.7938,-1.1539,-0.8304,0.62526,-2.1894
-0.0023006,-2.8286,-2.5288,-1.8873,-1.2487,-0.88589,0.61845,-2.0859
-0.0016517,-2.7705,-2.5554,-1.9713,-1.3304,-0.94494,0.68172,-1.9905
-0.0026251,-2.706,-2.5713,-2.0479,-1.4223,-1.0082,0.72294,-1.9038
-0.0013272,-2.6388,-2.5775,-2.1147,-1.5008,-1.0734,0.7463,-1.825
-0.0023006,-2.5677,-2.5729,-2.1735,-1.5874,-1.1409,0.74338,-1.7562
-0.0010027,-2.4963,-2.5609,-2.2234,-1.6582,-1.2097,0.76739,-1.6955
